# hostmass phase wavelength flux
0.000000 43.000000 7470.000000 -0.028015
0.000000 43.000000 7480.000000 0.029992
0.000000 43.000000 7490.000000 0.022817
0.000000 43.000000 7500.000000 -0.028521
0.000000 43.000000 7510.000000 -0.022281
0.000000 43.000000 7520.000000 0.048977
0.000000 43.000000 7530.000000 0.023720
0.000000 43.000000 7540.000000 -0.018679
0.000000 43.000000 7550.000000 -0.019645
0.000000 43.000000 7560.000000 0.013667
0.000000 43.000000 7570.000000 -0.001554
0.000000 43.000000 7580.000000 0.069782
0.000000 43.000000 7590.000000 0.014231
0.000000 43.000000 7600.000000 0.030796
0.000000 43.000000 7610.000000 -0.009884
0.000000 43.000000 7620.000000 0.120430
0.000000 43.000000 7630.000000 0.086157
0.000000 43.000000 7640.000000 0.064586
0.000000 43.000000 7650.000000 0.098468
0.000000 43.000000 7660.000000 -0.004493
0.000000 43.000000 7670.000000 0.024946
0.000000 43.000000 7680.000000 0.130458
0.000000 43.000000 7690.000000 0.060610
0.000000 43.000000 7700.000000 0.019878
0.000000 43.000000 7710.000000 0.013199
0.000000 43.000000 7720.000000 0.124810
0.000000 43.000000 7730.000000 0.069355
0.000000 43.000000 7740.000000 0.053589
0.000000 43.000000 7750.000000 0.004494
0.000000 43.000000 7760.000000 0.035189
0.000000 43.000000 7770.000000 0.050135
0.000000 43.000000 7780.000000 0.032961
0.000000 43.000000 7790.000000 0.001119
0.000000 43.000000 7800.000000 0.005481
0.000000 43.000000 7810.000000 -0.033074
0.000000 43.000000 7820.000000 0.020006
0.000000 43.000000 7830.000000 0.030960
0.000000 43.000000 7840.000000 -0.044445
0.000000 43.000000 7850.000000 -0.015058
0.000000 43.000000 7860.000000 0.062448
0.000000 43.000000 7870.000000 0.007234
0.000000 43.000000 7880.000000 -0.039837
0.000000 43.000000 7890.000000 -0.003888
0.000000 43.000000 7900.000000 -0.047398
0.000000 43.000000 7910.000000 -0.022661
0.000000 43.000000 7920.000000 0.002639
0.000000 43.000000 7930.000000 -0.027653
0.000000 43.000000 7940.000000 -0.044821
0.000000 43.000000 7950.000000 -0.020811
0.000000 43.000000 7960.000000 -0.038324
0.000000 43.000000 7970.000000 0.041457
0.000000 43.000000 7980.000000 -0.041795
0.000000 43.000000 7990.000000 -0.041367
0.000000 43.000000 8000.000000 -0.016551
0.000000 43.000000 8010.000000 -0.032343
0.000000 43.000000 8020.000000 -0.040851
0.000000 43.000000 8030.000000 -0.008181
0.000000 43.000000 8040.000000 -0.042574
0.000000 43.000000 8050.000000 -0.050565
0.000000 43.000000 8060.000000 0.028227
0.000000 43.000000 8070.000000 0.076655
0.000000 43.000000 8080.000000 0.065902
0.000000 43.000000 8090.000000 0.113405
0.000000 43.000000 8100.000000 0.130308
0.000000 43.000000 8110.000000 0.154425
0.000000 43.000000 8120.000000 0.120394
0.000000 43.000000 8130.000000 0.004766
0.000000 43.000000 8140.000000 0.091165
0.000000 43.000000 8150.000000 -0.099997
0.000000 43.000000 8160.000000 -0.256737
0.000000 43.000000 8170.000000 -0.453219
0.000000 43.000000 8180.000000 -0.615504
0.000000 43.000000 8190.000000 -0.405849
0.000000 43.000000 8200.000000 -0.398635
0.000000 43.000000 8210.000000 -0.467314
0.000000 43.000000 8220.000000 -0.585329
0.000000 43.000000 8230.000000 -0.427834
0.000000 43.000000 8240.000000 -0.523045
0.000000 43.000000 8250.000000 -0.298820
0.000000 43.000000 8260.000000 -0.497619
0.000000 43.000000 8270.000000 -0.052772
0.000000 43.000000 8280.000000 -0.017277
0.000000 43.000000 8290.000000 0.239956
0.000000 43.000000 8300.000000 0.093088
0.000000 43.000000 8310.000000 -0.014013
0.000000 43.000000 8320.000000 -0.033981
0.000000 43.000000 8330.000000 -0.013603
0.000000 43.000000 8340.000000 -0.087378
0.000000 43.000000 8350.000000 -0.130256
0.000000 43.000000 8360.000000 -0.259133
0.000000 43.000000 8370.000000 -0.203824
0.000000 43.000000 8380.000000 -0.161313
0.000000 43.000000 8390.000000 -0.210995
0.000000 43.000000 8400.000000 -0.295877
0.000000 43.000000 8410.000000 -0.137407
0.000000 43.000000 8420.000000 0.002404
0.000000 43.000000 8430.000000 -0.067877
0.000000 43.000000 8440.000000 -0.054797
0.000000 43.000000 8450.000000 0.011471
0.000000 43.000000 8460.000000 0.003346
0.000000 43.000000 8470.000000 0.172028
0.000000 43.000000 8480.000000 0.204553
0.000000 43.000000 8490.000000 0.244393
0.000000 43.000000 8500.000000 0.307908
0.000000 43.000000 8510.000000 0.204054
0.000000 43.000000 8520.000000 0.175879
0.000000 43.000000 8530.000000 0.055663
0.000000 43.000000 8540.000000 0.132968
0.000000 43.000000 8550.000000 0.089470
0.000000 43.000000 8560.000000 0.072273
0.000000 43.000000 8570.000000 0.096936
0.000000 43.000000 8580.000000 0.032232
0.000000 43.000000 8590.000000 0.108176
0.000000 43.000000 8600.000000 0.119249
0.000000 43.000000 8610.000000 0.024771
0.000000 43.000000 8620.000000 0.126904
0.000000 43.000000 8630.000000 0.145474
0.000000 43.000000 8640.000000 0.061494
0.000000 43.000000 8650.000000 0.185454
0.000000 43.000000 8660.000000 0.164399
0.000000 43.000000 8670.000000 0.119618
0.000000 43.000000 8680.000000 0.237882
0.000000 43.000000 8690.000000 0.128517
0.000000 43.000000 8700.000000 0.122531
0.000000 43.000000 8710.000000 0.170540
0.000000 43.000000 8720.000000 0.070326
0.000000 43.000000 8730.000000 0.056536
0.000000 43.000000 8740.000000 0.147147
0.000000 43.000000 8750.000000 0.224013
0.000000 43.000000 8760.000000 0.175499
0.000000 43.000000 8770.000000 0.089544
0.000000 43.000000 8780.000000 0.101396
0.000000 43.000000 8790.000000 0.085242
0.000000 43.000000 8800.000000 0.065392
0.000000 43.000000 8810.000000 0.070835
0.000000 43.000000 8820.000000 0.133359
0.000000 43.000000 8830.000000 0.061971
0.000000 43.000000 8840.000000 0.150187
0.000000 43.000000 8850.000000 0.033289
0.000000 43.000000 8860.000000 0.054044
0.000000 43.000000 8870.000000 0.078266
0.000000 43.000000 8880.000000 0.068826
0.000000 43.000000 8890.000000 0.074768
0.000000 43.000000 8900.000000 0.090169
0.000000 43.000000 8910.000000 0.021006
0.000000 43.000000 8920.000000 -0.031444
0.000000 43.000000 8930.000000 0.002590
0.000000 43.000000 8940.000000 -0.066277
0.000000 43.000000 8950.000000 -0.033856
0.000000 43.000000 8960.000000 -0.048623
0.000000 43.000000 8970.000000 -0.051757
0.000000 43.000000 8980.000000 -0.102418
0.000000 43.000000 8990.000000 -0.177156
0.000000 43.000000 9000.000000 -0.097536
0.000000 44.000000 3500.000000 -0.539388
0.000000 44.000000 3510.000000 -0.146498
0.000000 44.000000 3520.000000 0.588602
0.000000 44.000000 3530.000000 0.561121
0.000000 44.000000 3540.000000 0.194975
0.000000 44.000000 3550.000000 -0.312617
0.000000 44.000000 3560.000000 -0.058321
0.000000 44.000000 3570.000000 -0.091983
0.000000 44.000000 3580.000000 -0.009052
0.000000 44.000000 3590.000000 -0.557255
0.000000 44.000000 3600.000000 -0.211030
0.000000 44.000000 3610.000000 -0.090034
0.000000 44.000000 3620.000000 -0.033564
0.000000 44.000000 3630.000000 -0.273833
0.000000 44.000000 3640.000000 -0.437986
0.000000 44.000000 3650.000000 0.135987
0.000000 44.000000 3660.000000 0.250508
0.000000 44.000000 3670.000000 0.280579
0.000000 44.000000 3680.000000 0.037473
0.000000 44.000000 3690.000000 -0.024746
0.000000 44.000000 3700.000000 -0.033499
0.000000 44.000000 3710.000000 0.074468
0.000000 44.000000 3720.000000 -0.123547
0.000000 44.000000 3730.000000 0.329556
0.000000 44.000000 3740.000000 -0.140241
0.000000 44.000000 3750.000000 0.148966
0.000000 44.000000 3760.000000 -0.114190
0.000000 44.000000 3770.000000 -0.109838
0.000000 44.000000 3780.000000 -0.071875
0.000000 44.000000 3790.000000 -0.148443
0.000000 44.000000 3800.000000 -0.057916
0.000000 44.000000 3810.000000 -0.085998
0.000000 44.000000 3820.000000 0.243057
0.000000 44.000000 3830.000000 0.110264
0.000000 44.000000 3840.000000 0.194000
0.000000 44.000000 3850.000000 0.092605
0.000000 44.000000 3860.000000 0.009895
0.000000 44.000000 3870.000000 -0.035111
0.000000 44.000000 3880.000000 -0.178709
0.000000 44.000000 3890.000000 -0.117312
0.000000 44.000000 3900.000000 -0.167097
0.000000 44.000000 3910.000000 -0.138252
0.000000 44.000000 3920.000000 -0.121942
0.000000 44.000000 3930.000000 -0.154922
0.000000 44.000000 3940.000000 -0.156371
0.000000 44.000000 3950.000000 -0.064993
0.000000 44.000000 3960.000000 -0.037584
0.000000 44.000000 3970.000000 -0.197262
0.000000 44.000000 3980.000000 -0.099090
0.000000 44.000000 3990.000000 -0.093337
0.000000 44.000000 4000.000000 -0.122208
0.000000 44.000000 4010.000000 -0.166413
0.000000 44.000000 4020.000000 -0.042186
0.000000 44.000000 4030.000000 -0.127843
0.000000 44.000000 4040.000000 -0.101236
0.000000 44.000000 4050.000000 -0.046970
0.000000 44.000000 4060.000000 -0.025022
0.000000 44.000000 4070.000000 -0.101294
0.000000 44.000000 4080.000000 0.002687
0.000000 44.000000 4090.000000 -0.092931
0.000000 44.000000 4100.000000 -0.056928
0.000000 44.000000 4110.000000 -0.045783
0.000000 44.000000 4120.000000 0.058650
0.000000 44.000000 4130.000000 -0.151559
0.000000 44.000000 4140.000000 0.033505
0.000000 44.000000 4150.000000 -0.061970
0.000000 44.000000 4160.000000 -0.069554
0.000000 44.000000 4170.000000 -0.017545
0.000000 44.000000 4180.000000 0.068781
0.000000 44.000000 4190.000000 0.006646
0.000000 44.000000 4200.000000 -0.113050
0.000000 44.000000 4210.000000 0.018661
0.000000 44.000000 4220.000000 -0.018557
0.000000 44.000000 4230.000000 -0.074646
0.000000 44.000000 4240.000000 0.027104
0.000000 44.000000 4250.000000 -0.065250
0.000000 44.000000 4260.000000 0.097933
0.000000 44.000000 4270.000000 0.014333
0.000000 44.000000 4280.000000 -0.025162
0.000000 44.000000 4290.000000 -0.046155
0.000000 44.000000 4300.000000 -0.108506
0.000000 44.000000 4310.000000 -0.032819
0.000000 44.000000 4320.000000 0.040644
0.000000 44.000000 4330.000000 0.007770
0.000000 44.000000 4340.000000 -0.054905
0.000000 44.000000 4350.000000 -0.054644
0.000000 44.000000 4360.000000 0.091756
0.000000 44.000000 4370.000000 -0.002716
0.000000 44.000000 4380.000000 0.151345
0.000000 44.000000 4390.000000 -0.014660
0.000000 44.000000 4400.000000 0.090464
0.000000 44.000000 4410.000000 0.179479
0.000000 44.000000 4420.000000 0.227839
0.000000 44.000000 4430.000000 0.189681
0.000000 44.000000 4440.000000 0.219581
0.000000 44.000000 4450.000000 0.259616
0.000000 44.000000 4460.000000 0.205304
0.000000 44.000000 4470.000000 0.251911
0.000000 44.000000 4480.000000 0.249674
0.000000 44.000000 4490.000000 0.148842
0.000000 44.000000 4500.000000 0.174349
0.000000 44.000000 4510.000000 0.145196
0.000000 44.000000 4520.000000 0.055840
0.000000 44.000000 4530.000000 0.019311
0.000000 44.000000 4540.000000 0.007734
0.000000 44.000000 4550.000000 -0.043926
0.000000 44.000000 4560.000000 -0.018197
0.000000 44.000000 4570.000000 -0.035117
0.000000 44.000000 4580.000000 -0.082977
0.000000 44.000000 4590.000000 -0.062444
0.000000 44.000000 4600.000000 -0.080333
0.000000 44.000000 4610.000000 -0.118410
0.000000 44.000000 4620.000000 -0.059407
0.000000 44.000000 4630.000000 -0.057824
0.000000 44.000000 4640.000000 -0.077236
0.000000 44.000000 4650.000000 -0.107283
0.000000 44.000000 4660.000000 -0.053066
0.000000 44.000000 4670.000000 -0.071834
0.000000 44.000000 4680.000000 -0.094531
0.000000 44.000000 4690.000000 -0.006100
0.000000 44.000000 4700.000000 0.007438
0.000000 44.000000 4710.000000 0.133287
0.000000 44.000000 4720.000000 0.146470
0.000000 44.000000 4730.000000 0.221851
0.000000 44.000000 4740.000000 0.271400
0.000000 44.000000 4750.000000 0.196505
0.000000 44.000000 4760.000000 0.236544
0.000000 44.000000 4770.000000 0.214363
0.000000 44.000000 4780.000000 0.235093
0.000000 44.000000 4790.000000 0.294119
0.000000 44.000000 4800.000000 0.216802
0.000000 44.000000 4810.000000 0.214824
0.000000 44.000000 4820.000000 0.185324
0.000000 44.000000 4830.000000 0.058202
0.000000 44.000000 4840.000000 -0.019191
0.000000 44.000000 4850.000000 0.025166
0.000000 44.000000 4860.000000 -0.004613
0.000000 44.000000 4870.000000 -0.098500
0.000000 44.000000 4880.000000 0.011221
0.000000 44.000000 4890.000000 -0.032305
0.000000 44.000000 4900.000000 0.021182
0.000000 44.000000 4910.000000 -0.015816
0.000000 44.000000 4920.000000 -0.117900
0.000000 44.000000 4930.000000 0.006396
0.000000 44.000000 4940.000000 -0.082992
0.000000 44.000000 4950.000000 -0.033674
0.000000 44.000000 4960.000000 -0.060718
0.000000 44.000000 4970.000000 -0.152131
0.000000 44.000000 4980.000000 -0.135498
0.000000 44.000000 4990.000000 -0.131963
0.000000 44.000000 5000.000000 -0.028896
0.000000 44.000000 5010.000000 -0.048608
0.000000 44.000000 5020.000000 0.023659
0.000000 44.000000 5030.000000 0.038880
0.000000 44.000000 5040.000000 0.057521
0.000000 44.000000 5050.000000 0.131890
0.000000 44.000000 5060.000000 0.241934
0.000000 44.000000 5070.000000 0.163753
0.000000 44.000000 5080.000000 0.177563
0.000000 44.000000 5090.000000 0.163343
0.000000 44.000000 5100.000000 0.153592
0.000000 44.000000 5110.000000 0.158800
0.000000 44.000000 5120.000000 0.192422
0.000000 44.000000 5130.000000 0.113306
0.000000 44.000000 5140.000000 0.121682
0.000000 44.000000 5150.000000 0.078955
0.000000 44.000000 5160.000000 0.136020
0.000000 44.000000 5170.000000 0.117280
0.000000 44.000000 5180.000000 0.065747
0.000000 44.000000 5190.000000 0.082174
0.000000 44.000000 5200.000000 0.058668
0.000000 44.000000 5210.000000 0.020536
0.000000 44.000000 5220.000000 0.097252
0.000000 44.000000 5230.000000 0.033742
0.000000 44.000000 5240.000000 0.015199
0.000000 44.000000 5250.000000 0.010004
0.000000 44.000000 5260.000000 -0.001155
0.000000 44.000000 5270.000000 -0.084735
0.000000 44.000000 5280.000000 -0.029801
0.000000 44.000000 5290.000000 -0.000386
0.000000 44.000000 5300.000000 -0.015338
0.000000 44.000000 5310.000000 -0.026745
0.000000 44.000000 5320.000000 -0.047136
0.000000 44.000000 5330.000000 -0.087600
0.000000 44.000000 5340.000000 -0.092123
0.000000 44.000000 5350.000000 -0.095034
0.000000 44.000000 5360.000000 -0.070801
0.000000 44.000000 5370.000000 -0.107098
0.000000 44.000000 5380.000000 -0.119404
0.000000 44.000000 5390.000000 -0.138092
0.000000 44.000000 5400.000000 -0.139927
0.000000 44.000000 5410.000000 -0.168342
0.000000 44.000000 5420.000000 -0.215529
0.000000 44.000000 5430.000000 -0.178839
0.000000 44.000000 5440.000000 -0.216802
0.000000 44.000000 5450.000000 -0.239400
0.000000 44.000000 5460.000000 -0.221290
0.000000 44.000000 5470.000000 -0.239144
0.000000 44.000000 5480.000000 -0.262691
0.000000 44.000000 5490.000000 -0.221294
0.000000 44.000000 5500.000000 -0.214874
0.000000 44.000000 5510.000000 -0.240887
0.000000 44.000000 5520.000000 -0.225324
0.000000 44.000000 5530.000000 -0.242700
0.000000 44.000000 5540.000000 -0.259336
0.000000 44.000000 5550.000000 -0.228509
0.000000 44.000000 5560.000000 -0.255955
0.000000 44.000000 5570.000000 -0.242776
0.000000 44.000000 5580.000000 -0.268335
0.000000 44.000000 5590.000000 -0.229174
0.000000 44.000000 5600.000000 -0.264489
0.000000 44.000000 5610.000000 -0.231220
0.000000 44.000000 5620.000000 -0.240550
0.000000 44.000000 5630.000000 -0.206124
0.000000 44.000000 5640.000000 -0.235775
0.000000 44.000000 5650.000000 -0.225660
0.000000 44.000000 5660.000000 -0.216921
0.000000 44.000000 5670.000000 -0.167125
0.000000 44.000000 5680.000000 -0.125872
0.000000 44.000000 5690.000000 -0.095105
0.000000 44.000000 5700.000000 -0.071497
0.000000 44.000000 5710.000000 -0.086134
0.000000 44.000000 5720.000000 -0.054443
0.000000 44.000000 5730.000000 -0.059992
0.000000 44.000000 5740.000000 -0.040573
0.000000 44.000000 5750.000000 -0.091470
0.000000 44.000000 5760.000000 -0.070613
0.000000 44.000000 5770.000000 -0.061049
0.000000 44.000000 5780.000000 -0.057677
0.000000 44.000000 5790.000000 -0.076381
0.000000 44.000000 5800.000000 -0.068955
0.000000 44.000000 5810.000000 -0.089113
0.000000 44.000000 5820.000000 -0.081384
0.000000 44.000000 5830.000000 -0.071099
0.000000 44.000000 5840.000000 -0.085673
0.000000 44.000000 5850.000000 -0.103997
0.000000 44.000000 5860.000000 -0.110982
0.000000 44.000000 5870.000000 -0.084696
0.000000 44.000000 5880.000000 -0.133359
0.000000 44.000000 5890.000000 -0.183200
0.000000 44.000000 5900.000000 -0.136361
0.000000 44.000000 5910.000000 -0.083309
0.000000 44.000000 5920.000000 -0.076627
0.000000 44.000000 5930.000000 -0.087991
0.000000 44.000000 5940.000000 -0.050349
0.000000 44.000000 5950.000000 -0.055052
0.000000 44.000000 5960.000000 -0.006333
0.000000 44.000000 5970.000000 -0.027117
0.000000 44.000000 5980.000000 -0.016830
0.000000 44.000000 5990.000000 0.001837
0.000000 44.000000 6000.000000 0.045814
0.000000 44.000000 6010.000000 0.011316
0.000000 44.000000 6020.000000 0.012375
0.000000 44.000000 6030.000000 0.047260
0.000000 44.000000 6040.000000 0.032969
0.000000 44.000000 6050.000000 0.074710
0.000000 44.000000 6060.000000 0.080176
0.000000 44.000000 6070.000000 0.063389
0.000000 44.000000 6080.000000 0.064836
0.000000 44.000000 6090.000000 0.065176
0.000000 44.000000 6100.000000 0.069519
0.000000 44.000000 6110.000000 0.092513
0.000000 44.000000 6120.000000 0.080203
0.000000 44.000000 6130.000000 0.092690
0.000000 44.000000 6140.000000 0.026249
0.000000 44.000000 6150.000000 0.030706
0.000000 44.000000 6160.000000 0.002675
0.000000 44.000000 6170.000000 -0.050022
0.000000 44.000000 6180.000000 0.017225
0.000000 44.000000 6190.000000 -0.006839
0.000000 44.000000 6200.000000 0.024050
0.000000 44.000000 6210.000000 0.089109
0.000000 44.000000 6220.000000 0.055722
0.000000 44.000000 6230.000000 0.060973
0.000000 44.000000 6240.000000 0.065733
0.000000 44.000000 6250.000000 0.026958
0.000000 44.000000 6260.000000 0.010664
0.000000 44.000000 6270.000000 0.028685
0.000000 44.000000 6280.000000 0.015343
0.000000 44.000000 6290.000000 0.038910
0.000000 44.000000 6300.000000 -0.003494
0.000000 44.000000 6310.000000 0.005121
0.000000 44.000000 6320.000000 0.011307
0.000000 44.000000 6330.000000 -0.064897
0.000000 44.000000 6340.000000 -0.042236
0.000000 44.000000 6350.000000 -0.049075
0.000000 44.000000 6360.000000 -0.120982
0.000000 44.000000 6370.000000 -0.100289
0.000000 44.000000 6380.000000 -0.141064
0.000000 44.000000 6390.000000 -0.103267
0.000000 44.000000 6400.000000 -0.118013
0.000000 44.000000 6410.000000 -0.112883
0.000000 44.000000 6420.000000 -0.159809
0.000000 44.000000 6430.000000 -0.144376
0.000000 44.000000 6440.000000 -0.149192
0.000000 44.000000 6450.000000 -0.154046
0.000000 44.000000 6460.000000 -0.146284
0.000000 44.000000 6470.000000 -0.178194
0.000000 44.000000 6480.000000 -0.177499
0.000000 44.000000 6490.000000 -0.196205
0.000000 44.000000 6500.000000 -0.213275
0.000000 44.000000 6510.000000 -0.207744
0.000000 44.000000 6520.000000 -0.209761
0.000000 44.000000 6530.000000 -0.209702
0.000000 44.000000 6540.000000 -0.251391
0.000000 44.000000 6550.000000 -0.180547
0.000000 44.000000 6560.000000 -0.199850
0.000000 44.000000 6570.000000 -0.261904
0.000000 44.000000 6580.000000 -0.227405
0.000000 44.000000 6590.000000 -0.241188
0.000000 44.000000 6600.000000 -0.217663
0.000000 44.000000 6610.000000 -0.235717
0.000000 44.000000 6620.000000 -0.214889
0.000000 44.000000 6630.000000 -0.224621
0.000000 44.000000 6640.000000 -0.209942
0.000000 44.000000 6650.000000 -0.196964
0.000000 44.000000 6660.000000 -0.151934
0.000000 44.000000 6670.000000 -0.195885
0.000000 44.000000 6680.000000 -0.113203
0.000000 44.000000 6690.000000 -0.123450
0.000000 44.000000 6700.000000 -0.113556
0.000000 44.000000 6710.000000 -0.107986
0.000000 44.000000 6720.000000 -0.119067
0.000000 44.000000 6730.000000 -0.068091
0.000000 44.000000 6740.000000 -0.148971
0.000000 44.000000 6750.000000 -0.234960
0.000000 44.000000 6760.000000 -0.186488
0.000000 44.000000 6770.000000 -0.104951
0.000000 44.000000 6780.000000 -0.168395
0.000000 44.000000 6790.000000 -0.169816
0.000000 44.000000 6800.000000 -0.127025
0.000000 44.000000 6810.000000 -0.077207
0.000000 44.000000 6820.000000 -0.042775
0.000000 44.000000 6830.000000 -0.040116
0.000000 44.000000 6840.000000 -0.019236
0.000000 44.000000 6850.000000 0.022856
0.000000 44.000000 6860.000000 -0.011590
0.000000 44.000000 6870.000000 0.034712
0.000000 44.000000 6880.000000 0.031145
0.000000 44.000000 6890.000000 0.100164
0.000000 44.000000 6900.000000 0.095902
0.000000 44.000000 6910.000000 0.152402
0.000000 44.000000 6920.000000 0.090135
0.000000 44.000000 6930.000000 0.103671
0.000000 44.000000 6940.000000 0.084436
0.000000 44.000000 6950.000000 0.096856
0.000000 44.000000 6960.000000 0.125541
0.000000 44.000000 6970.000000 0.115640
0.000000 44.000000 6980.000000 0.073780
0.000000 44.000000 6990.000000 0.078616
0.000000 44.000000 7000.000000 0.149588
0.000000 44.000000 7010.000000 0.180057
0.000000 44.000000 7020.000000 0.161473
0.000000 44.000000 7030.000000 0.172887
0.000000 44.000000 7040.000000 0.205201
0.000000 44.000000 7050.000000 0.171788
0.000000 44.000000 7060.000000 0.114808
0.000000 44.000000 7070.000000 0.144423
0.000000 44.000000 7080.000000 0.167165
0.000000 44.000000 7090.000000 0.130665
0.000000 44.000000 7100.000000 0.110125
0.000000 44.000000 7110.000000 0.110331
0.000000 44.000000 7120.000000 0.116796
0.000000 44.000000 7130.000000 0.083594
0.000000 44.000000 7140.000000 0.065192
0.000000 44.000000 7150.000000 0.056609
0.000000 44.000000 7160.000000 0.085361
0.000000 44.000000 7170.000000 0.062205
0.000000 44.000000 7180.000000 0.062519
0.000000 44.000000 7190.000000 0.080311
0.000000 44.000000 7200.000000 0.086752
0.000000 44.000000 7210.000000 0.066802
0.000000 44.000000 7220.000000 0.075568
0.000000 44.000000 7230.000000 0.077003
0.000000 44.000000 7240.000000 0.058216
0.000000 44.000000 7250.000000 0.055143
0.000000 44.000000 7260.000000 0.071657
0.000000 44.000000 7270.000000 0.061796
0.000000 44.000000 7280.000000 0.100075
0.000000 44.000000 7290.000000 0.084592
0.000000 44.000000 7300.000000 0.072078
0.000000 44.000000 7310.000000 0.032752
0.000000 44.000000 7320.000000 0.018487
0.000000 44.000000 7330.000000 0.060931
0.000000 44.000000 7340.000000 0.001183
0.000000 44.000000 7350.000000 0.052700
0.000000 44.000000 7360.000000 0.017302
0.000000 44.000000 7370.000000 0.031294
0.000000 44.000000 7380.000000 -0.002299
0.000000 44.000000 7390.000000 0.042532
0.000000 44.000000 7400.000000 0.024499
0.000000 44.000000 7410.000000 0.001653
0.000000 44.000000 7420.000000 0.047066
0.000000 44.000000 7430.000000 -0.022910
0.000000 44.000000 7440.000000 -0.022172
0.000000 44.000000 7450.000000 0.077608
0.000000 44.000000 7460.000000 0.064062
0.000000 44.000000 7470.000000 -0.043856
0.000000 44.000000 7480.000000 0.007238
0.000000 44.000000 7490.000000 0.004729
0.000000 44.000000 7500.000000 -0.041703
0.000000 44.000000 7510.000000 -0.039442
0.000000 44.000000 7520.000000 0.028099
0.000000 44.000000 7530.000000 0.003188
0.000000 44.000000 7540.000000 -0.046472
0.000000 44.000000 7550.000000 -0.042755
0.000000 44.000000 7560.000000 -0.013109
0.000000 44.000000 7570.000000 -0.026676
0.000000 44.000000 7580.000000 0.039805
0.000000 44.000000 7590.000000 -0.009199
0.000000 44.000000 7600.000000 0.006090
0.000000 44.000000 7610.000000 -0.030555
0.000000 44.000000 7620.000000 0.101847
0.000000 44.000000 7630.000000 0.064789
0.000000 44.000000 7640.000000 0.040871
0.000000 44.000000 7650.000000 0.085753
0.000000 44.000000 7660.000000 -0.019757
0.000000 44.000000 7670.000000 0.008661
0.000000 44.000000 7680.000000 0.114828
0.000000 44.000000 7690.000000 0.045036
0.000000 44.000000 7700.000000 0.001637
0.000000 44.000000 7710.000000 -0.002532
0.000000 44.000000 7720.000000 0.109741
0.000000 44.000000 7730.000000 0.052329
0.000000 44.000000 7740.000000 0.036553
0.000000 44.000000 7750.000000 -0.009610
0.000000 44.000000 7760.000000 0.020508
0.000000 44.000000 7770.000000 0.037787
0.000000 44.000000 7780.000000 0.023057
0.000000 44.000000 7790.000000 -0.009113
0.000000 44.000000 7800.000000 -0.009116
0.000000 44.000000 7810.000000 -0.049162
0.000000 44.000000 7820.000000 0.008237
0.000000 44.000000 7830.000000 0.016465
0.000000 44.000000 7840.000000 -0.060808
0.000000 44.000000 7850.000000 -0.029859
0.000000 44.000000 7860.000000 0.051167
0.000000 44.000000 7870.000000 -0.007543
0.000000 44.000000 7880.000000 -0.053550
0.000000 44.000000 7890.000000 -0.016252
0.000000 44.000000 7900.000000 -0.057959
0.000000 44.000000 7910.000000 -0.036533
0.000000 44.000000 7920.000000 -0.010790
0.000000 44.000000 7930.000000 -0.037405
0.000000 44.000000 7940.000000 -0.053225
0.000000 44.000000 7950.000000 -0.021782
0.000000 44.000000 7960.000000 -0.039202
0.000000 44.000000 7970.000000 0.047149
0.000000 44.000000 7980.000000 -0.038703
0.000000 44.000000 7990.000000 -0.033611
0.000000 44.000000 8000.000000 -0.011877
0.000000 44.000000 8010.000000 -0.021931
0.000000 44.000000 8020.000000 -0.028725
0.000000 44.000000 8030.000000 0.005865
0.000000 44.000000 8040.000000 -0.027810
0.000000 44.000000 8050.000000 -0.036704
0.000000 44.000000 8060.000000 0.037891
0.000000 44.000000 8070.000000 0.089852
0.000000 44.000000 8080.000000 0.082271
0.000000 44.000000 8090.000000 0.118415
0.000000 44.000000 8100.000000 0.133285
0.000000 44.000000 8110.000000 0.148309
0.000000 44.000000 8120.000000 0.128105
0.000000 44.000000 8130.000000 0.011914
0.000000 44.000000 8140.000000 0.079079
0.000000 44.000000 8150.000000 -0.112166
0.000000 44.000000 8160.000000 -0.277962
0.000000 44.000000 8170.000000 -0.472632
0.000000 44.000000 8180.000000 -0.644366
0.000000 44.000000 8190.000000 -0.436695
0.000000 44.000000 8200.000000 -0.428519
0.000000 44.000000 8210.000000 -0.489093
0.000000 44.000000 8220.000000 -0.598027
0.000000 44.000000 8230.000000 -0.444936
0.000000 44.000000 8240.000000 -0.540689
0.000000 44.000000 8250.000000 -0.300825
0.000000 44.000000 8260.000000 -0.514721
0.000000 44.000000 8270.000000 -0.036353
0.000000 44.000000 8280.000000 -0.011115
0.000000 44.000000 8290.000000 0.240030
0.000000 44.000000 8300.000000 0.102672
0.000000 44.000000 8310.000000 -0.011226
0.000000 44.000000 8320.000000 -0.026552
0.000000 44.000000 8330.000000 -0.024993
0.000000 44.000000 8340.000000 -0.072406
0.000000 44.000000 8350.000000 -0.130553
0.000000 44.000000 8360.000000 -0.256464
0.000000 44.000000 8370.000000 -0.201786
0.000000 44.000000 8380.000000 -0.148306
0.000000 44.000000 8390.000000 -0.202716
0.000000 44.000000 8400.000000 -0.290869
0.000000 44.000000 8410.000000 -0.126087
0.000000 44.000000 8420.000000 0.017543
0.000000 44.000000 8430.000000 -0.053799
0.000000 44.000000 8440.000000 -0.032639
